season,week,game_id,home_team,away_team,home_score,away_score,roof,surface,temp,wind,home_total_yards,home_turnovers,home_touchdowns,home_epa_per_play,home_scoring_efficiency,home_completion_pct,away_total_yards,away_turnovers,away_touchdowns,away_epa_per_play,away_scoring_efficiency,away_completion_pct
2015,16,2015_16_HOU_TEN,TEN,HOU,6,34,outdoors,grass,73.0,15.0,257.0,3.0,2.0,-0.297062,3.125,0.5094,330.0,2.0,3.0,0.101171,4.3478,0.5926
2015,16,2015_16_JAX_NO,NO,JAX,38,27,dome,sportturf,,,537.0,0.0,5.0,0.21514,6.9444,0.6757,414.0,2.0,4.0,0.151926,7.2727,0.675
2015,16,2015_16_GB_ARI,ARI,GB,38,8,closed,grass,,,381.0,2.0,3.0,0.017111,5.3571,0.6333,180.0,4.0,3.0,-0.34068,4.6154,0.4103
2015,16,2015_16_STL_SEA,SEA,STL,17,23,outdoors,fieldturf,37.0,0.0,312.0,3.0,3.0,-0.119249,4.4776,0.5556,,,,,,
2015,16,2015_16_NYG_MIN,MIN,NYG,49,17,outdoors,fieldturf,13.0,8.0,368.0,0.0,4.0,0.135339,5.8824,0.5357,363.0,3.0,3.0,-0.250421,5.1724,0.5263
2015,16,2015_16_CIN_DEN,DEN,CIN,20,17,outdoors,grass,16.0,6.0,390.0,1.0,2.0,0.025557,3.1746,0.6429,294.0,1.0,2.0,0.02193,2.8571,0.5946
2015,17,2015_17_NO_ATL,ATL,NO,17,20,dome,fieldturf,,,414.0,2.0,2.0,0.062045,3.1746,0.6486,390.0,1.0,2.0,0.144986,3.0769,0.7442
2015,17,2015_17_NYJ_BUF,BUF,NYJ,22,17,outdoors,a_turf,35.0,21.0,295.0,1.0,2.0,-0.048223,2.7397,0.6,300.0,3.0,2.0,-0.118484,3.6364,0.4211
2015,17,2015_17_DET_CHI,CHI,DET,20,24,outdoors,grass,31.0,15.0,342.0,3.0,2.0,0.061159,3.8462,0.6071,349.0,0.0,3.0,0.125501,4.6875,0.6512
2015,17,2015_17_BAL_CIN,CIN,BAL,24,16,outdoors,fieldturf,35.0,7.0,292.0,0.0,3.0,0.004508,5.2632,0.5667,341.0,2.0,1.0,-0.068887,1.2821,0.5263
2015,17,2015_17_PIT_CLE,CLE,PIT,12,28,outdoors,grass,34.0,18.0,263.0,4.0,0.0,-0.286152,0.0,0.4528,381.0,3.0,3.0,-0.1133,5.3571,0.6486
2015,17,2015_17_WAS_DAL,DAL,WAS,23,34,closed,matrixturf,,,512.0,4.0,3.0,-0.009041,4.4118,0.6346,437.0,0.0,4.0,0.210977,6.3492,0.7037
2015,17,2015_17_JAX_HOU,HOU,JAX,30,6,closed,fieldturf,,,402.0,1.0,2.0,-0.066745,2.7027,0.5814,215.0,4.0,1.0,-0.435224,1.8519,0.425
2015,17,2015_17_TEN_IND,IND,TEN,30,24,closed,fieldturf,,,327.0,1.0,2.0,-0.0046,2.8169,0.5385,231.0,1.0,4.0,-0.060625,6.8966,0.4839
2015,17,2015_17_NE_MIA,MIA,NE,20,10,outdoors,grass,80.0,7.0,438.0,0.0,2.0,-0.021735,2.7397,0.641,196.0,0.0,1.0,-0.140685,1.8519,0.4815
2015,17,2015_17_PHI_NYG,NYG,PHI,30,35,outdoors,fieldturf,45.0,17.0,502.0,1.0,4.0,0.052947,4.9383,0.5333,435.0,2.0,4.0,0.159182,6.1538,0.7692
2015,17,2015_17_SEA_ARI,ARI,SEA,6,36,closed,grass,,,232.0,3.0,1.0,-0.315213,1.7241,0.4444,354.0,0.0,4.0,0.143812,5.7971,0.6667
2015,17,2015_17_TB_CAR,CAR,TB,38,10,outdoors,grass,54.0,4.0,366.0,3.0,5.0,0.250113,8.0645,0.7,386.0,2.0,1.0,-0.111496,1.4085,0.5918
2015,17,2015_17_SD_DEN,DEN,SD,27,20,outdoors,grass,50.0,5.0,503.0,5.0,3.0,-0.063028,4.6154,0.5758,,,,,,
2015,17,2015_17_OAK_KC,KC,OAK,23,17,outdoors,grass,37.0,9.0,339.0,2.0,4.0,-0.009442,6.1538,0.5769,,,,,,
2015,17,2015_17_STL_SF,SF,STL,19,16,outdoors,grass,53.0,6.0,458.0,1.0,1.0,-0.06386,1.2821,0.6222,,,,,,
2015,17,2015_17_MIN_GB,GB,MIN,13,20,outdoors,grass,24.0,11.0,350.0,2.0,2.0,-0.132244,2.6667,0.5714,242.0,2.0,1.0,-0.041047,2.0408,0.4545
2015,18,2015_18_KC_HOU,HOU,KC,0,30,closed,fieldturf,,,226.0,5.0,0.0,-0.353264,0.0,0.4054,314.0,1.0,3.0,0.134938,4.8387,0.68
2015,18,2015_18_PIT_CIN,CIN,PIT,16,18,outdoors,fieldturf,51.0,5.0,279.0,4.0,2.0,-0.170057,2.8986,0.5227,369.0,2.0,1.0,-0.120036,1.4286,0.4878
2015,18,2015_18_SEA_MIN,MIN,SEA,9,10,outdoors,fieldturf,-6.0,12.0,183.0,1.0,0.0,-0.243604,0.0,0.6296,226.0,1.0,1.0,-0.201177,1.7857,0.4643
2015,18,2015_18_GB_WAS,WAS,GB,18,35,outdoors,grass,61.0,14.0,354.0,1.0,2.0,-0.09506,2.8571,0.5577,348.0,1.0,4.0,0.158067,5.7143,0.5526
2015,19,2015_19_KC_NE,NE,KC,27,20,outdoors,fieldturf,38.0,6.0,340.0,0.0,3.0,0.119811,5.3571,0.6667,378.0,1.0,2.0,0.027655,2.4096,0.5686
2015,19,2015_19_GB_ARI,ARI,GB,26,20,closed,grass,,,368.0,2.0,3.0,0.07258,4.7619,0.5682,386.0,1.0,2.0,0.009386,2.9851,0.5333
2015,19,2015_19_SEA_CAR,CAR,SEA,31,24,outdoors,grass,43.0,7.0,295.0,0.0,3.0,0.095606,4.6875,0.6957,403.0,2.0,4.0,0.027112,6.1538,0.5849
2015,19,2015_19_PIT_DEN,DEN,PIT,23,16,outdoors,grass,43.0,9.0,326.0,0.0,1.0,-0.056638,1.3889,0.5385,396.0,1.0,1.0,-0.12821,1.6949,0.6
2015,20,2015_20_NE_DEN,DEN,NE,20,18,outdoors,grass,46.0,6.0,244.0,1.0,2.0,-0.154106,3.0769,0.4857,336.0,2.0,2.0,-0.138179,2.5641,0.4426
2015,20,2015_20_ARI_CAR,CAR,ARI,49,15,outdoors,grass,39.0,4.0,478.0,2.0,5.0,0.20734,7.4627,0.6333,289.0,6.0,3.0,-0.230156,4.918,0.5227
2015,21,2015_21_CAR_DEN,DEN,CAR,24,10,outdoors,grass,76.0,16.0,196.0,2.0,1.0,-0.161804,1.7544,0.4483,315.0,4.0,2.0,-0.285911,2.6667,0.375
2016,1,2016_01_CAR_DEN,DEN,CAR,21,20,outdoors,grass,85.0,10.0,307.0,3.0,3.0,0.025932,5.2632,0.6429,333.0,1.0,2.0,0.030906,2.9412,0.5
2016,1,2016_01_TB_ATL,ATL,TB,24,31,dome,fieldturf,,,376.0,0.0,2.0,-0.019724,3.0769,0.6279,371.0,1.0,4.0,0.107609,6.6667,0.7188
2016,1,2016_01_BUF_BAL,BAL,BUF,13,7,outdoors,grass,84.0,8.0,308.0,1.0,1.0,-0.087363,1.5385,0.5946,160.0,0.0,1.0,-0.213469,2.0833,0.625
2016,1,2016_01_CHI_HOU,HOU,CHI,23,14,closed,fieldturf,,,344.0,1.0,2.0,-0.037242,2.7778,0.5946,258.0,1.0,2.0,-0.20921,3.7037,0.4706
2016,1,2016_01_GB_JAX,JAX,GB,23,27,outdoors,grass,90.0,3.0,348.0,1.0,2.0,0.067668,2.9412,0.5714,294.0,0.0,3.0,0.098446,5.0,0.5714
2016,1,2016_01_SD_KC,KC,SD,33,27,outdoors,grass,74.0,9.0,413.0,1.0,4.0,0.09825,5.7143,0.6667,,,,,,
2016,1,2016_01_OAK_NO,NO,OAK,34,35,dome,sportturf,,,507.0,1.0,4.0,0.129298,6.1538,0.6512,,,,,,
2016,1,2016_01_CIN_NYJ,NYJ,CIN,22,23,outdoors,fieldturf,79.0,17.0,340.0,1.0,2.0,0.01925,3.0303,0.5278,381.0,1.0,2.0,0.047047,3.5714,0.6216
2016,1,2016_01_CLE_PHI,PHI,CLE,29,10,outdoors,grass,85.0,14.0,403.0,0.0,3.0,-3.1e-05,4.1096,0.5641,288.0,1.0,1.0,-0.258638,2.0,0.4138
2016,1,2016_01_MIN_TEN,TEN,MIN,16,25,outdoors,grass,76.0,5.0,316.0,3.0,4.0,-0.240143,6.0606,0.5682,301.0,0.0,0.0,-0.04427,0.0,0.5455
2016,1,2016_01_MIA_SEA,SEA,MIA,12,10,outdoors,fieldturf,61.0,2.0,352.0,2.0,1.0,-0.136745,1.2821,0.587,214.0,0.0,1.0,-0.193639,1.8519,0.4706
2016,1,2016_01_NYG_DAL,DAL,NYG,19,20,closed,matrixturf,,,328.0,0.0,1.0,0.021355,1.3333,0.5556,316.0,1.0,3.0,0.030173,5.5556,0.6333
2016,1,2016_01_DET_IND,IND,DET,35,39,open,fieldturf,,,452.0,0.0,4.0,0.208359,5.7971,0.62,448.0,0.0,5.0,0.302492,7.8125,0.775
2016,1,2016_01_NE_ARI,ARI,NE,21,23,closed,grass,,,344.0,0.0,3.0,0.015899,5.0847,0.6,363.0,2.0,2.0,0.094369,3.0303,0.6857
2016,1,2016_01_PIT_WAS,WAS,PIT,16,38,outdoors,grass,79.0,4.0,384.0,2.0,1.0,-0.046835,1.8182,0.6977,437.0,1.0,5.0,0.277181,7.3529,0.7105
2016,1,2016_01_LA_SF,SF,LA,28,0,outdoors,grass,66.0,17.0,320.0,1.0,4.0,0.025398,5.1948,0.6286,185.0,2.0,0.0,-0.375769,0.0,0.4595
2016,2,2016_02_NYJ_BUF,BUF,NYJ,31,37,outdoors,a_turf,60.0,11.0,393.0,1.0,3.0,0.105661,6.0,0.6129,493.0,1.0,5.0,0.199893,7.0423,0.6857
2016,2,2016_02_TB_ARI,ARI,TB,40,7,closed,grass,,,416.0,0.0,4.0,0.098151,6.1538,0.5143,306.0,5.0,2.0,-0.298977,2.6316,0.4909
2016,2,2016_02_SF_CAR,CAR,SF,46,27,outdoors,grass,82.0,4.0,529.0,4.0,4.0,0.010631,5.1282,0.5854,302.0,3.0,4.0,-0.190715,6.25,0.4474
2016,2,2016_02_BAL_CLE,CLE,BAL,20,25,outdoors,grass,74.0,7.0,387.0,2.0,3.0,-0.056063,5.0847,0.5556,382.0,2.0,2.0,0.039697,2.8169,0.5556
2016,2,2016_02_TEN_DET,DET,TEN,15,16,dome,fieldturf,,,375.0,1.0,1.0,-0.026401,1.4925,0.5,363.0,1.0,2.0,0.040667,3.2787,0.6757
2016,2,2016_02_KC_HOU,HOU,KC,19,12,closed,fieldturf,,,351.0,2.0,1.0,-0.168502,1.4493,0.5429,291.0,3.0,0.0,-0.247071,0.0,0.4878
2016,2,2016_02_MIA_NE,NE,MIA,31,24,outdoors,fieldturf,79.0,10.0,463.0,1.0,4.0,0.085781,5.3333,0.6486,457.0,4.0,3.0,0.021211,4.918,0.7111
2016,2,2016_02_NO_NYG,NYG,NO,16,13,outdoors,fieldturf,80.0,5.0,417.0,3.0,0.0,-0.11974,0.0,0.7442,288.0,0.0,2.0,-0.16127,3.3898,0.6304
2016,2,2016_02_CIN_PIT,PIT,CIN,24,16,outdoors,grass,72.0,4.0,374.0,2.0,3.0,0.010159,4.0541,0.5,412.0,2.0,1.0,-0.066213,1.3699,0.5636
2016,2,2016_02_DAL_WAS,WAS,DAL,23,27,outdoors,grass,81.0,6.0,432.0,1.0,2.0,0.054209,3.0769,0.5833,380.0,1.0,3.0,0.141182,4.6875,0.6471
2016,2,2016_02_SEA_LA,LA,SEA,9,3,outdoors,grass,88.0,3.0,283.0,0.0,0.0,-0.016084,0.0,0.5455,306.0,1.0,0.0,-0.088433,0.0,0.5946
2016,2,2016_02_IND_DEN,DEN,IND,34,20,outdoors,grass,85.0,4.0,402.0,1.0,1.0,0.047089,1.5152,0.6286,253.0,2.0,4.0,-0.100304,6.0606,0.4667
2016,2,2016_02_ATL_OAK,OAK,ATL,28,35,outdoors,grass,79.0,7.0,,,,,,,530.0,1.0,4.0,0.264908,6.1538,0.7429
2016,2,2016_02_JAX_SD,SD,JAX,38,14,outdoors,grass,82.0,7.0,,,,,,,388.0,3.0,2.0,-0.146785,3.1746,0.5962
2016,2,2016_02_GB_MIN,MIN,GB,17,14,dome,sportturf,,,284.0,0.0,2.0,-0.091033,3.5088,0.6286,263.0,3.0,2.0,-0.100065,3.125,0.4878
2016,2,2016_02_PHI_CHI,CHI,PHI,14,29,outdoors,grass,84.0,5.0,284.0,3.0,1.0,-0.356301,2.0,0.6562,280.0,0.0,4.0,-0.043625,5.8824,0.5833
2016,3,2016_03_HOU_NE,NE,HOU,27,0,outdoors,fieldturf,68.0,4.0,282.0,0.0,3.0,-0.010891,5.0847,0.55,284.0,3.0,0.0,-0.362486,0.0,0.5581
2016,3,2016_03_ARI_BUF,BUF,ARI,33,18,outdoors,a_turf,64.0,8.0,297.0,1.0,3.0,-0.096675,4.918,0.4828,348.0,5.0,3.0,-0.233725,3.8462,0.4643
2016,3,2016_03_MIN_CAR,CAR,MIN,10,22,outdoors,grass,80.0,0.0,306.0,3.0,2.0,-0.253943,2.7778,0.5,213.0,0.0,1.0,-0.107678,1.8182,0.6
2016,3,2016_03_DEN_CIN,CIN,DEN,17,29,outdoors,fieldturf,81.0,3.0,332.0,1.0,2.0,-0.039543,3.125,0.6,355.0,2.0,4.0,0.148549,6.5574,0.6216
2016,3,2016_03_DET_GB,GB,DET,34,27,outdoors,grass,72.0,17.0,324.0,0.0,4.0,0.243039,8.0,0.5769,418.0,1.0,3.0,0.132002,4.4776,0.6364
2016,3,2016_03_BAL_JAX,JAX,BAL,17,19,outdoors,grass,88.0,8.0,216.0,4.0,2.0,-0.169999,3.1746,0.5714,283.0,2.0,1.0,-0.13772,1.5625,0.6905
2016,3,2016_03_CLE_MIA,MIA,CLE,30,24,outdoors,grass,86.0,16.0,426.0,3.0,5.0,-0.049041,7.6923,0.625,432.0,1.0,1.0,-0.069246,1.3333,0.5581
2016,3,2016_03_WAS_NYG,NYG,WAS,27,29,outdoors,fieldturf,67.0,2.0,457.0,4.0,3.0,0.054698,4.918,0.625,403.0,0.0,2.0,0.130637,2.9412,0.5789
2016,3,2016_03_OAK_TEN,TEN,OAK,10,17,outdoors,grass,89.0,2.0,393.0,3.0,1.0,-0.114929,1.5873,0.5,,,,,,
2016,3,2016_03_SF_SEA,SEA,SF,37,18,outdoors,fieldturf,66.0,6.0,418.0,2.0,4.0,0.071041,6.1538,0.6471,256.0,1.0,2.0,-0.19937,3.5088,0.56
2016,3,2016_03_LA_TB,TB,LA,32,37,outdoors,grass,91.0,4.0,472.0,2.0,5.0,-0.054937,5.9524,0.5806,320.0,2.0,5.0,0.016602,8.1967,0.5185
2016,3,2016_03_SD_IND,IND,SD,26,22,closed,fieldturf,,,410.0,2.0,4.0,-0.02904,6.0606,0.6,,,,,,
2016,3,2016_03_NYJ_KC,KC,NYJ,24,3,outdoors,grass,65.0,9.0,293.0,1.0,1.0,-0.105658,1.6129,0.7143,305.0,8.0,2.0,-0.399366,3.0303,0.4545
2016,3,2016_03_PIT_PHI,PHI,PIT,34,3,outdoors,grass,73.0,7.0,426.0,0.0,4.0,0.213445,6.5574,0.7419,251.0,2.0,0.0,-0.222017,0.0,0.5
2016,3,2016_03_CHI_DAL,DAL,CHI,31,17,closed,matrixturf,,,447.0,1.0,4.0,0.106533,6.1538,0.7917,390.0,2.0,2.0,-0.056253,3.125,0.6
2016,3,2016_03_ATL_NO,NO,ATL,32,45,dome,sportturf,,,476.0,1.0,5.0,0.107081,6.25,0.6429,442.0,1.0,5.0,0.384401,7.9365,0.625
2016,4,2016_04_MIA_CIN,CIN,MIA,22,7,outdoors,fieldturf,62.0,2.0,362.0,0.0,1.0,0.031881,1.4493,0.6875,222.0,2.0,1.0,-0.23883,2.3256,0.5
2016,4,2016_04_IND_JAX,JAX,IND,30,27,outdoors,grass,59.0,7.0,331.0,0.0,3.0,0.160706,4.6154,0.5278,284.0,1.0,3.0,0.124672,4.1096,0.5625
2016,4,2016_04_CAR_ATL,ATL,CAR,48,33,dome,fieldturf,,,571.0,1.0,6.0,0.2255,9.2308,0.7,382.0,2.0,4.0,0.045021,6.0606,0.62
2016,4,2016_04_OAK_BAL,BAL,OAK,27,28,outdoors,grass,65.0,2.0,414.0,1.0,3.0,-0.078574,3.6585,0.5714,,,,,,
2016,4,2016_04_DET_CHI,CHI,DET,17,14,outdoors,grass,62.0,6.0,408.0,0.0,3.0,-0.061601,4.4776,0.7368,265.0,2.0,0.0,-0.088097,0.0,0.5897
2016,4,2016_04_TEN_HOU,HOU,TEN,27,20,closed,fieldturf,,,359.0,2.0,2.0,-0.058546,3.2258,0.6579,320.0,1.0,3.0,-0.107921,4.8387,0.4333
2016,4,2016_04_BUF_NE,NE,BUF,0,16,outdoors,fieldturf,56.0,7.0,277.0,1.0,0.0,-0.242663,0.0,0.5667,378.0,0.0,1.0,0.055407,1.3699,0.6585
2016,4,2016_04_SEA_NYJ,NYJ,SEA,17,27,outdoors,fieldturf,61.0,0.0,305.0,3.0,2.0,-0.015012,3.0769,0.5111,354.0,0.0,3.0,0.178671,5.0,0.6765
2016,4,2016_04_CLE_WAS,WAS,CLE,31,20,outdoors,grass,67.0,1.0,301.0,1.0,4.0,0.151204,7.1429,0.7,380.0,3.0,2.0,0.013852,2.8986,0.6829
2016,4,2016_04_DEN_TB,TB,DEN,7,27,outdoors,grass,88.0,7.0,215.0,3.0,1.0,-0.26443,1.5152,0.425,307.0,0.0,3.0,0.022527,4.4776,0.5429
2016,4,2016_04_LA_ARI,ARI,LA,13,17,closed,grass,,,420.0,5.0,1.0,-0.162729,1.3333,0.54,288.0,1.0,2.0,-0.112123,3.6364,0.5625
2016,4,2016_04_NO_SD,SD,NO,34,35,outdoors,grass,74.0,8.0,,,,,,,275.0,2.0,5.0,0.006247,6.9444,0.6053
2016,4,2016_04_DAL_SF,SF,DAL,17,24,outdoors,grass,68.0,10.0,295.0,1.0,2.0,-0.007982,3.7736,0.6667,428.0,0.0,3.0,0.092727,4.1096,0.6765
2016,4,2016_04_KC_PIT,PIT,KC,43,14,outdoors,grass,59.0,6.0,438.0,0.0,6.0,0.271857,10.7143,0.7333,357.0,2.0,2.0,-0.116166,2.7778,0.5556
2016,4,2016_04_NYG_MIN,MIN,NYG,24,10,dome,sportturf,,,366.0,1.0,3.0,0.020257,4.3478,0.7222,339.0,1.0,1.0,-0.166593,1.5873,0.5556
2016,5,2016_05_ARI_SF,SF,ARI,21,33,outdoors,grass,75.0,16.0,286.0,3.0,3.0,-0.119704,4.0541,0.4737,288.0,0.0,4.0,0.049029,6.0606,0.3793
2016,5,2016_05_WAS_BAL,BAL,WAS,10,16,outdoors,grass,62.0,16.0,306.0,0.0,2.0,-0.187138,2.8986,0.6,310.0,3.0,1.0,-0.088413,1.6129,0.6905
2016,5,2016_05_NE_CLE,CLE,NE,13,33,outdoors,grass,58.0,13.0,262.0,1.0,2.0,-0.136306,3.3333,0.5263,501.0,0.0,4.0,0.158462,5.1948,0.6667
2016,5,2016_05_PHI_DET,DET,PHI,24,23,dome,fieldturf,,,244.0,1.0,3.0,0.021382,5.3571,0.6552,346.0,2.0,2.0,0.055187,3.5088,0.6944
2016,5,2016_05_CHI_IND,IND,CHI,29,23,open,fieldturf,,,396.0,0.0,2.0,0.11759,3.0769,0.6364,522.0,1.0,2.0,0.078328,3.2258,0.7674
2016,5,2016_05_TEN_MIA,MIA,TEN,17,30,outdoors,grass,88.0,15.0,200.0,2.0,1.0,-0.197336,2.439,0.5,398.0,0.0,5.0,0.056645,7.1429,0.6897
2016,5,2016_05_HOU_MIN,MIN,HOU,31,13,dome,sportturf,,,351.0,0.0,3.0,-0.008556,4.3478,0.6875,214.0,1.0,2.0,-0.253569,3.3333,0.413
2016,5,2016_05_NYJ_PIT,PIT,NYJ,31,13,outdoors,grass,57.0,9.0,436.0,1.0,4.0,0.133277,5.5556,0.7083,316.0,0.0,1.0,-0.066469,1.7241,0.6098
2016,5,2016_05_ATL_DEN,DEN,ATL,16,23,outdoors,grass,72.0,5.0,267.0,1.0,1.0,-0.052121,1.5385,0.561,372.0,1.0,2.0,0.085187,3.2258,0.5
2016,5,2016_05_CIN_DAL,DAL,CIN,28,14,closed,matrixturf,,,402.0,1.0,4.0,0.221528,7.4074,0.72,345.0,0.0,2.0,0.007476,3.125,0.6444
2016,5,2016_05_BUF_LA,LA,BUF,19,30,outdoors,grass,91.0,5.0,345.0,3.0,2.0,-0.133987,3.125,0.6,305.0,0.0,3.0,0.021144,5.7692,0.48
2016,5,2016_05_SD_OAK,OAK,SD,34,31,outdoors,grass,75.0,7.0,,,,,,,,,,,,
2016,5,2016_05_NYG_GB,GB,NYG,23,16,outdoors,grass,49.0,7.0,406.0,2.0,2.0,-0.021678,2.5974,0.5111,221.0,1.0,1.0,-0.097957,1.8519,0.4615
2016,5,2016_05_TB_CAR,CAR,TB,14,17,outdoors,grass,66.0,7.0,414.0,3.0,2.0,-0.05999,3.7736,0.6429,317.0,1.0,1.0,0.015389,1.4286,0.5455
2016,6,2016_06_DEN_SD,SD,DEN,21,13,outdoors,grass,70.0,9.0,,,,,,,304.0,3.0,1.0,-0.165171,1.4706,0.5769
2016,6,2016_06_SF_BUF,BUF,SF,45,16,outdoors,a_turf,72.0,22.0,492.0,2.0,6.0,0.168223,8.1081,0.5333,300.0,1.0,1.0,-0.162967,1.6667,0.4062
2016,6,2016_06_JAX_CHI,CHI,JAX,16,17,outdoors,grass,69.0,7.0,389.0,0.0,1.0,-0.009626,1.2987,0.6,317.0,2.0,2.0,0.013766,3.6364,0.5714
2016,6,2016_06_LA_DET,DET,LA,31,28,dome,fieldturf,,,348.0,0.0,4.0,0.22165,6.8966,0.7188,387.0,1.0,4.0,0.227322,7.2727,0.8182
2016,6,2016_06_PIT_MIA,MIA,PIT,30,15,outdoors,grass,81.0,15.0,474.0,0.0,3.0,0.100854,4.4118,0.75,299.0,2.0,2.0,-0.112527,3.7037,0.5
2016,6,2016_06_CIN_NE,NE,CIN,35,17,outdoors,fieldturf,66.0,14.0,437.0,0.0,4.0,0.239196,6.5574,0.7632,357.0,0.0,2.0,0.03409,3.0769,0.6364
2016,6,2016_06_CAR_NO,NO,CAR,41,38,dome,sportturf,,,523.0,1.0,5.0,0.116272,7.0423,0.68,408.0,2.0,5.0,0.120147,6.4935,0.54
2016,6,2016_06_BAL_NYG,NYG,BAL,27,23,outdoors,fieldturf,66.0,6.0,435.0,3.0,3.0,0.072008,4.6875,0.6809,391.0,0.0,2.0,0.048932,2.6316,0.52
2016,6,2016_06_CLE_TEN,TEN,CLE,28,26,outdoors,grass,75.0,10.0,407.0,1.0,4.0,0.088006,7.0175,0.6538,341.0,0.0,3.0,0.073005,4.6875,0.551
2016,6,2016_06_PHI_WAS,WAS,PHI,27,20,outdoors,grass,69.0,13.0,493.0,1.0,4.0,0.065305,5.9701,0.5294,239.0,0.0,1.0,0.011342,2.0833,0.4074
2016,6,2016_06_KC_OAK,OAK,KC,10,26,outdoors,grass,61.0,6.0,,,,,,,406.0,0.0,3.0,0.114754,4.6875,0.7917
2016,6,2016_06_DAL_GB,GB,DAL,16,30,outdoors,grass,69.0,8.0,372.0,4.0,1.0,-0.100762,1.4925,0.7209,424.0,2.0,3.0,0.125366,4.8387,0.6207
2016,6,2016_06_ATL_SEA,SEA,ATL,26,24,outdoors,fieldturf,54.0,10.0,333.0,0.0,3.0,0.018179,4.6154,0.6579,362.0,2.0,3.0,0.022016,4.6875,0.587
2016,6,2016_06_IND_HOU,HOU,IND,26,23,closed,fieldturf,,,414.0,1.0,3.0,0.01275,4.4118,0.625,392.0,1.0,2.0,0.018739,2.9851,0.6
2016,6,2016_06_NYJ_ARI,ARI,NYJ,28,3,closed,grass,,,396.0,0.0,4.0,0.131629,5.7143,0.6857,230.0,2.0,0.0,-0.204571,0.0,0.5263
2016,7,2016_07_CHI_GB,GB,CHI,26,10,outdoors,grass,47.0,10.0,406.0,1.0,4.0,0.069511,4.9383,0.6724,189.0,2.0,0.0,-0.136474,0.0,0.3704
2016,7,2016_07_NYG_LA,LA,NYG,10,17,outdoors,grass,55.0,12.0,345.0,4.0,2.0,-0.124457,2.6316,0.5714,232.0,1.0,1.0,-0.050912,1.7544,0.6486
2016,7,2016_07_CLE_CIN,CIN,CLE,31,17,outdoors,fieldturf,65.0,5.0,559.0,0.0,4.0,0.237871,6.5574,0.6129,352.0,3.0,2.0,0.064961,3.1746,0.5676
2016,7,2016_07_WAS_DET,DET,WAS,20,17,dome,fieldturf,,,344.0,0.0,2.0,0.060455,3.9216,0.5625,413.0,2.0,2.0,0.014933,2.8571,0.7317
2016,7,2016_07_OAK_JAX,JAX,OAK,16,33,outdoors,grass,70.0,6.0,344.0,2.0,1.0,-0.066051,1.6667,0.5227,,,,,,
2016,7,2016_07_NO_KC,KC,NO,27,21,outdoors,grass,68.0,9.0,326.0,0.0,2.0,0.151556,3.8462,0.7083,463.0,2.0,4.0,0.062324,5.6338,0.7551
2016,7,2016_07_BUF_MIA,MIA,BUF,28,25,outdoors,grass,81.0,11.0,456.0,0.0,3.0,0.068807,4.4118,0.5556,269.0,0.0,3.0,0.052956,5.4545,0.4242
2016,7,2016_07_BAL_NYJ,NYJ,BAL,24,16,outdoors,fieldturf,58.0,36.0,344.0,2.0,4.0,-0.132395,6.0606,0.4815,245.0,2.0,0.0,-0.2337,0.0,0.5435
2016,7,2016_07_MIN_PHI,PHI,MIN,21,10,outdoors,grass,62.0,20.0,241.0,5.0,2.0,-0.133856,3.6364,0.5714,282.0,3.0,1.0,-0.233143,1.3514,0.5106
2016,7,2016_07_IND_TEN,TEN,IND,26,34,outdoors,grass,68.0,5.0,331.0,1.0,4.0,0.039359,5.7971,0.5366,422.0,0.0,3.0,0.18635,4.6154,0.6585
2016,7,2016_07_SD_ATL,ATL,SD,30,33,dome,fieldturf,,,386.0,1.0,2.0,-0.038257,3.1746,0.5946,,,,,,
2016,7,2016_07_TB_SF,SF,TB,17,34,outdoors,grass,68.0,5.0,273.0,2.0,2.0,-0.101218,3.0303,0.4211,513.0,2.0,4.0,0.147996,5.4795,0.6562
2016,7,2016_07_NE_PIT,PIT,NE,16,27,outdoors,grass,63.0,13.0,375.0,2.0,1.0,-0.074678,1.4493,0.617,362.0,1.0,4.0,0.101931,7.2727,0.7308
2016,7,2016_07_SEA_ARI,ARI,SEA,6,6,closed,grass,,,443.0,0.0,0.0,-0.203292,0.0,0.5472,257.0,0.0,0.0,-0.266572,0.0,0.6316
2016,7,2016_07_HOU_DEN,DEN,HOU,27,9,outdoors,grass,71.0,5.0,347.0,0.0,3.0,0.003112,5.0,0.56,271.0,2.0,0.0,-0.209706,0.0,0.5238
2016,8,2016_08_JAX_TEN,TEN,JAX,36,22,outdoors,grass,71.0,3.0,494.0,1.0,4.0,0.238375,6.0606,0.8261,372.0,0.0,3.0,0.056061,4.4118,0.5893
2016,8,2016_08_WAS_CIN,CIN,WAS,27,27,outdoors,grass,54.0,2.0,415.0,2.0,4.0,0.104734,4.9383,0.6,546.0,1.0,3.0,0.099343,3.4091,0.6667
2016,8,2016_08_NE_BUF,BUF,NE,25,41,outdoors,a_turf,49.0,9.0,378.0,0.0,3.0,0.036664,4.3478,0.4651,357.0,0.0,5.0,0.311336,8.1967,0.5789
2016,8,2016_08_ARI_CAR,CAR,ARI,30,20,outdoors,grass,85.0,5.0,349.0,1.0,2.0,0.023853,3.125,0.5,340.0,2.0,4.0,-0.110615,6.1538,0.6364
