season,date,home_team,visitor,score_home,score_visitor,open_total,close_total,open_spread,close_spread,ml_home,ml_visitor,line_quality
2014-15,930,KansasCity,NewEngland,41,14,4.0,3.0,45.0,45.5,120.0,-140.0,1
2014-15,1002,GreenBay,Minnesota,42,10,49.0,46.5,10.0,9.5,-425.0,345.0,0
2014-15,1005,Carolina,Chicago,31,24,45.5,47.0,2.5,1.5,-120.0,100.0,0
2014-15,1005,Tennessee,Cleveland,28,29,44.5,1.0,1.0,44.0,100.0,-120.0,1
2014-15,1005,Philadelphia,St.Louis,34,28,48.5,48.0,8.0,3.5,-199.0,169.0,0
2014-15,1005,NYGiants,Atlanta,30,20,49.0,50.5,3.0,4.0,-215.0,180.0,0
2014-15,1005,NewOrleans,TampaBay,37,31,49.0,47.0,11.0,11.0,-600.0,460.0,0
2014-15,1005,Dallas,Houston,20,17,46.0,48.0,4.0,4.5,-235.0,195.0,0
2014-15,1005,Detroit,Buffalo,14,17,44.0,43.0,7.0,4.5,-225.0,190.0,0
2014-15,1005,Indianapolis,Baltimore,20,13,46.5,49.0,3.0,2.5,-140.0,120.0,0
2014-15,1005,Jacksonville,Pittsburgh,9,17,6.0,6.0,45.5,46.5,215.0,-260.0,1
2014-15,1005,Denver,Arizona,41,20,49.5,47.0,8.5,8.5,-385.0,315.0,0
2014-15,1005,SanFrancisco,KansasCity,22,17,44.5,43.5,5.0,5.0,-225.0,190.0,0
2014-15,1005,SanDiego,NYJets,31,0,43.5,45.0,7.0,7.0,-314.0,260.0,0
2014-15,1005,NewEngland,Cincinnati,43,17,0.0,2.5,46.0,46.0,120.0,-140.0,1
2014-15,1006,Washington,Seattle,17,27,7.0,7.0,45.5,45.5,270.0,-330.0,1
2014-15,1009,Houston,Indianapolis,28,33,2.5,2.5,45.0,45.5,115.0,-135.0,1
2014-15,1012,NYJets,Denver,17,31,7.0,10.0,46.5,47.0,355.0,-445.0,1
2014-15,1012,Cleveland,Pittsburgh,31,10,46.5,46.5,0.0,2.0,-130.0,110.0,0
2014-15,1012,Tennessee,Jacksonville,16,14,43.0,42.5,4.0,4.0,-210.0,180.0,0
2014-15,1012,Atlanta,Chicago,13,27,54.0,55.5,3.0,3.5,-185.0,160.0,0
2014-15,1012,Miami,GreenBay,24,27,3.5,1.5,48.5,46.5,105.0,-125.0,1
2014-15,1012,Minnesota,Detroit,3,17,1.0,43.0,43.0,1.0,-120.0,100.0,2
2014-15,1012,Cincinnati,Carolina,37,37,43.5,44.0,7.0,7.0,-310.0,250.0,0
2014-15,1012,Buffalo,NewEngland,22,37,3.0,44.0,45.0,0.0,-115.0,-105.0,2
2014-15,1012,TampaBay,Baltimore,17,48,3.0,3.5,42.5,44.0,155.0,-180.0,1
2014-15,1012,Oakland,SanDiego,28,31,7.0,7.0,42.5,44.0,300.0,-370.0,1
2014-15,1012,Seattle,Dallas,23,30,47.5,47.0,8.0,10.0,-445.0,355.0,0
2014-15,1012,Arizona,Washington,30,20,45.0,47.0,2.5,5.5,-235.0,200.0,0
2014-15,1012,Philadelphia,NYGiants,27,0,51.0,50.5,3.0,1.5,-125.0,105.0,0
2014-15,1013,St.Louis,SanFrancisco,17,31,3.5,3.0,43.5,45.0,170.0,-200.0,1
2014-15,1016,NewEngland,NYJets,27,25,47.0,44.5,8.5,9.5,-506.0,387.0,0
2014-15,1019,Indianapolis,Cincinnati,27,0,49.0,50.5,3.0,3.0,-175.0,155.0,0
2014-15,1019,Washington,Tennessee,19,17,46.0,46.0,4.0,6.0,-255.0,215.0,0
2014-15,1019,Chicago,Miami,14,27,48.5,47.5,3.0,3.0,-175.0,155.0,0
2014-15,1019,Jacksonville,Cleveland,24,6,4.0,4.0,45.0,44.5,180.0,-210.0,1
2014-15,1019,St.Louis,Seattle,28,26,6.5,6.5,45.0,44.0,250.0,-310.0,1
2014-15,1019,GreenBay,Carolina,38,17,48.5,48.5,7.0,6.5,-285.0,235.0,0
2014-15,1019,Baltimore,Atlanta,29,7,49.5,49.5,7.0,6.5,-285.0,235.0,0
2014-15,1019,Buffalo,Minnesota,17,16,44.5,43.5,4.5,6.5,-280.0,230.0,0
2014-15,1019,Detroit,NewOrleans,24,23,50.0,46.0,2.5,1.0,-120.0,100.0,0
2014-15,1019,SanDiego,KansasCity,20,23,46.5,46.0,5.5,3.0,-160.0,140.0,0
2014-15,1019,Dallas,NYGiants,31,21,48.5,47.0,4.5,5.0,-225.0,190.0,0
2014-15,1019,Oakland,Arizona,13,24,4.0,3.5,44.0,46.5,165.0,-190.0,1
2014-15,1019,Denver,SanFrancisco,42,17,49.5,48.0,6.0,7.0,-310.0,250.0,0
2014-15,1020,Pittsburgh,Houston,30,23,44.0,44.0,4.0,3.0,-160.0,135.0,0
2014-15,1023,Denver,SanDiego,35,21,51.0,50.5,7.5,9.0,-410.0,330.0,0
2014-15,1026,TampaBay,Minnesota,13,19,41.5,43.0,2.5,1.0,-119.0,-101.0,0
2014-15,1026,NewEngland,Chicago,51,23,49.5,52.0,7.0,5.5,-245.0,205.0,0
2014-15,1026,KansasCity,St.Louis,34,7,43.0,44.0,6.0,7.5,-350.0,290.0,0
2014-15,1026,Carolina,Seattle,9,13,3.5,6.0,44.5,44.5,225.0,-270.0,1
2014-15,1026,NYJets,Buffalo,23,43,41.0,40.0,2.5,3.0,-161.0,136.0,0
2014-15,1026,Jacksonville,Miami,13,27,4.0,7.0,43.5,42.0,265.0,-320.0,1
2014-15,1026,Tennessee,Houston,16,30,1.0,3.0,43.5,43.0,156.0,-181.0,1
2014-15,1026,Cincinnati,Baltimore,27,24,46.0,3.0,3.0,44.5,131.0,-151.0,1
2014-15,1026,Arizona,Philadelphia,24,20,48.0,1.0,2.5,48.0,101.0,-121.0,1
2014-15,1026,Pittsburgh,Indianapolis,51,34,2.5,4.5,48.5,48.0,210.0,-250.0,1
2014-15,1026,Cleveland,Oakland,23,13,43.0,44.0,7.0,6.5,-295.0,245.0,0
2014-15,1026,NewOrleans,GreenBay,44,23,52.5,55.0,0.0,2.0,-125.0,106.0,0
2014-15,1027,Dallas,Washington,17,20,51.0,48.5,7.5,9.0,-450.0,355.0,0
2014-15,1030,Carolina,NewOrleans,10,28,1.5,3.0,49.0,49.0,155.0,-180.0,1
2014-15,1102,Miami,SanDiego,37,0,44.0,45.0,1.5,3.0,-140.0,120.0,0
2014-15,1102,Cincinnati,Jacksonville,33,23,43.0,44.0,13.0,10.0,-475.0,380.0,0
2014-15,1102,Cleveland,TampaBay,22,17,44.5,44.0,6.0,7.0,-325.0,265.0,0
2014-15,1102,Minnesota,Washington,29,26,44.0,1.0,1.0,44.0,-105.0,-115.0,1
2014-15,1102,Houston,Philadelphia,21,31,3.0,2.5,50.0,48.5,115.0,-135.0,1
2014-15,1102,KansasCity,NYJets,24,10,41.5,41.5,9.5,9.0,-425.0,345.0,0
2014-15,1102,Dallas,Arizona,17,28,45.0,45.0,4.0,1.0,-125.0,105.0,0
2014-15,1102,SanFrancisco,St.Louis,10,13,44.0,44.0,9.5,10.0,-550.0,430.0,0
2014-15,1102,NewEngland,Denver,43,21,3.5,3.0,54.0,53.0,140.0,-165.0,1
2014-15,1102,Seattle,Oakland,30,24,41.5,44.0,15.0,13.0,-904.0,602.0,0
2014-15,1102,Pittsburgh,Baltimore,43,23,44.0,47.5,0.0,2.0,-130.0,110.0,0
2014-15,1103,NYGiants,Indianapolis,24,40,3.0,3.0,49.5,51.0,140.0,-165.0,1
2014-15,1106,Cincinnati,Cleveland,3,24,44.0,46.5,6.0,6.0,-260.0,215.0,0
2014-15,1109,Detroit,Miami,20,16,42.5,43.0,3.0,3.0,-150.0,130.0,0
2014-15,1109,Buffalo,KansasCity,13,17,1.0,42.0,43.0,2.5,-134.0,114.0,2
2014-15,1109,NewOrleans,SanFrancisco,24,27,49.0,49.0,3.5,6.0,-235.0,195.0,0
2014-15,1109,Baltimore,Tennessee,21,7,44.0,44.5,10.5,10.0,-550.0,430.0,0
2014-15,1109,NYJets,Pittsburgh,20,13,5.5,4.0,45.5,47.0,180.0,-215.0,1
2014-15,1109,TampaBay,Atlanta,17,27,44.5,3.0,1.0,47.0,150.0,-175.0,1
2014-15,1109,Oakland,Denver,17,41,10.5,13.0,49.0,50.5,525.0,-725.0,1
2014-15,1109,Arizona,St.Louis,31,14,43.0,43.5,7.0,7.0,-325.0,265.0,0
2014-15,1109,Seattle,NYGiants,38,17,45.0,44.5,9.0,9.0,-425.0,345.0,0
2014-15,1109,GreenBay,Chicago,55,14,52.0,53.0,7.0,9.0,-381.0,311.0,0
2014-15,1110,Philadelphia,Carolina,45,21,48.0,48.5,5.5,7.5,-325.0,265.0,0
2014-15,1113,Miami,Buffalo,22,9,42.0,40.5,5.0,3.5,-205.0,175.0,0
2014-15,1116,Cleveland,Houston,7,23,42.0,41.5,3.0,4.5,-230.0,195.0,0
2014-15,1116,Chicago,Minnesota,21,13,47.0,46.5,3.0,2.5,-135.0,115.0,0
2014-15,1116,GreenBay,Philadelphia,53,20,56.5,55.5,4.0,4.0,-215.0,180.0,0
2014-15,1116,KansasCity,Seattle,24,20,1.0,1.0,42.0,43.0,100.0,-120.0,1
2014-15,1116,Carolina,Atlanta,17,19,46.0,2.5,0.0,46.5,120.0,-140.0,1
2014-15,1116,NewOrleans,Cincinnati,10,27,50.5,51.0,5.5,8.5,-375.0,305.0,0
2014-15,1116,Washington,TampaBay,7,27,46.0,46.5,7.0,6.5,-310.0,255.0,0
2014-15,1116,St.Louis,Denver,22,7,8.0,8.0,50.5,49.5,325.0,-400.0,1
2014-15,1116,NYGiants,SanFrancisco,10,16,3.0,4.0,43.5,44.5,170.0,-200.0,1
2014-15,1116,SanDiego,Oakland,13,6,44.0,45.5,9.0,10.0,-552.0,432.0,0
2014-15,1116,Arizona,Detroit,14,6,41.5,1.0,2.5,41.5,105.0,-125.0,1
2014-15,1116,Indianapolis,NewEngland,20,42,56.0,58.0,2.5,3.0,-168.0,142.0,0
2014-15,1117,Tennessee,Pittsburgh,24,27,5.5,7.0,47.0,46.0,260.0,-315.0,1
2014-15,1120,Oakland,KansasCity,24,20,6.5,7.0,43.5,41.5,295.0,-360.0,1
2014-15,1123,Atlanta,Cleveland,24,26,46.5,48.5,3.0,2.5,-145.0,125.0,0
2014-15,1123,Philadelphia,Tennessee,43,24,48.5,49.0,11.0,11.0,-685.0,490.0,0
2014-15,1123,NewEngland,Detroit,34,9,48.0,47.0,6.0,7.0,-330.0,270.0,0
2014-15,1123,Minnesota,GreenBay,21,24,10.0,7.5,48.0,50.0,300.0,-360.0,1
2014-15,1123,Indianapolis,Jacksonville,23,3,50.0,49.0,13.5,13.0,-800.0,545.0,0
2014-15,1123,Houston,Cincinnati,13,22,44.0,44.5,1.0,2.5,-145.0,125.0,0
2014-15,1123,Chicago,TampaBay,21,13,48.0,46.5,5.5,4.0,-210.0,170.0,0
2014-15,1123,Seattle,Arizona,19,3,42.0,41.5,6.5,7.5,-340.0,280.0,0
2014-15,1123,SanDiego,St.Louis,27,24,44.5,43.5,6.0,5.0,-220.0,180.0,0
2014-15,1123,Denver,Miami,39,36,49.0,47.0,8.0,6.5,-300.0,245.0,0
2014-15,1123,SanFrancisco,Washington,17,13,44.5,44.0,9.0,9.0,-460.0,375.0,0
2014-15,1123,NYGiants,Dallas,28,31,3.0,4.0,47.5,48.5,170.0,-210.0,1
2014-15,1124,NewOrleans,Baltimore,27,34,49.5,50.5,3.0,3.0,-140.0,120.0,0
2014-15,1124,Buffalo,NYJets,38,3,41.5,42.5,2.5,3.0,-150.0,130.0,0
2014-15,1127,Detroit,Chicago,34,17,46.5,46.0,7.0,7.0,-345.0,295.0,0
2014-15,1127,Dallas,Philadelphia,10,33,54.0,56.0,3.0,3.0,-175.0,155.0,0
2014-15,1127,SanFrancisco,Seattle,3,19,41.0,40.0,2.0,1.0,-120.0,100.0,0
2014-15,1130,Indianapolis,Washington,49,27,51.0,48.5,9.5,8.0,-380.0,310.0,0
2014-15,1130,Houston,Tennessee,45,21,43.0,43.0,7.0,6.5,-310.0,260.0,0
2014-15,1130,Buffalo,Cleveland,26,10,41.0,42.0,2.0,3.0,-175.0,155.0,0
2014-15,1130,Baltimore,SanDiego,33,34,46.0,45.5,5.5,6.5,-290.0,240.0,0
2014-15,1130,Jacksonville,NYGiants,25,24,1.5,3.0,44.0,44.0,135.0,-155.0,1
2014-15,1130,TampaBay,Cincinnati,13,14,4.0,6.0,44.0,43.5,200.0,-240.0,1
2014-15,1130,St.Louis,Oakland,52,0,43.0,43.0,7.0,6.0,-265.0,225.0,0
2014-15,1130,Pittsburgh,NewOrleans,32,35,53.0,54.5,4.0,3.5,-190.0,160.0,0
2014-15,1130,Minnesota,Carolina,31,13,41.0,41.5,3.0,2.5,-140.0,120.0,0
2014-15,1130,Atlanta,Arizona,29,18,1.5,1.5,45.0,45.5,105.0,-125.0,1
2014-15,1130,GreenBay,NewEngland,26,21,57.0,57.5,3.0,3.0,-140.0,120.0,0
2014-15,1130,KansasCity,Denver,16,29,49.0,49.0,1.0,1.0,-120.0,100.0,0
2014-15,1201,NYJets,Miami,13,16,5.5,7.0,41.5,41.5,255.0,-310.0,1
2014-15,1204,Chicago,Dallas,28,41,3.5,3.5,50.0,50.0,161.0,-190.0,1
2014-15,1207,Miami,Baltimore,13,28,45.0,45.0,3.0,3.0,-165.0,140.0,0
2014-15,1207,Cincinnati,Pittsburgh,21,42,47.0,47.5,3.5,3.0,-160.0,135.0,0
2014-15,1207,Cleveland,Indianapolis,24,25,3.5,3.0,50.0,50.5,135.0,-160.0,1
2014-15,1207,Jacksonville,Houston,13,27,4.0,7.0,42.0,41.5,240.0,-290.0,1
2014-15,1207,Tennessee,NYGiants,7,36,45.0,3.0,0.0,46.5,135.0,-160.0,1
2014-15,1207,NewOrleans,Carolina,10,41,48.0,50.0,10.0,9.0,-475.0,380.0,0
2014-15,1207,Detroit,TampaBay,34,17,41.5,42.0,10.0,10.0,-525.0,405.0,0
2014-15,1207,Washington,St.Louis,0,24,1.5,3.0,44.0,44.5,123.0,-142.0,1
2014-15,1207,Minnesota,NYJets,30,24,40.0,40.0,5.5,4.0,-205.0,175.0,0
2014-15,1207,Denver,Buffalo,24,17,48.5,47.5,10.0,9.5,-440.0,355.0,0
2014-15,1207,Arizona,KansasCity,17,14,40.0,3.0,0.0,41.0,121.0,-140.0,1
2014-15,1207,Oakland,SanFrancisco,24,13,7.5,8.5,41.0,40.0,325.0,-400.0,1
2014-15,1207,Philadelphia,Seattle,14,24,49.0,1.5,0.0,48.0,102.0,-122.0,1
2014-15,1207,SanDiego,NewEngland,14,23,3.0,4.0,50.5,53.5,180.0,-215.0,1
2014-15,1208,GreenBay,Atlanta,43,37,56.0,54.5,11.5,13.5,-800.0,575.0,0
2014-15,1211,St.Louis,Arizona,6,12,41.0,40.5,2.5,6.0,-260.0,215.0,0
2014-15,1214,KansasCity,Oakland,31,13,41.5,41.5,12.0,11.0,-550.0,420.0,0
2014-15,1214,Baltimore,Jacksonville,20,12,45.5,44.5,13.5,14.0,-900.0,600.0,0
2014-15,1214,Atlanta,Pittsburgh,20,27,2.5,3.0,54.5,55.5,130.0,-150.0,1
2014-15,1214,Indianapolis,Houston,17,10,50.0,49.0,6.5,6.5,-320.0,260.0,0
2014-15,1214,Cleveland,Cincinnati,0,30,2.5,44.0,44.0,2.0,-130.0,110.0,2
2014-15,1214,NewEngland,Miami,41,13,49.0,49.0,8.0,9.5,-425.0,345.0,0
2014-15,1214,Carolina,TampaBay,19,17,43.5,41.0,5.5,3.0,-190.0,160.0,0
2014-15,1214,NYGiants,Washington,24,13,48.0,46.5,6.5,6.5,-300.0,245.0,0
2014-15,1214,Buffalo,GreenBay,21,13,5.0,4.0,50.0,49.5,160.0,-190.0,1
2014-15,1214,Detroit,Minnesota,16,14,44.0,42.5,7.5,8.0,-400.0,325.0,0
2014-15,1214,Tennessee,NYJets,11,16,42.0,3.0,1.0,41.5,160.0,-190.0,1
2014-15,1214,SanDiego,Denver,10,22,3.5,4.5,50.5,49.0,180.0,-220.0,1
2014-15,1214,Seattle,SanFrancisco,17,7,38.5,38.5,8.5,9.5,-440.0,360.0,0
2014-15,1214,Philadelphia,Dallas,27,38,55.5,54.5,3.5,3.0,-170.0,150.0,0
2014-15,1215,Chicago,NewOrleans,15,31,3.0,3.0,54.0,53.5,161.0,-190.0,1
2014-15,1218,Jacksonville,Tennessee,21,13,40.5,39.0,3.0,4.0,-210.0,180.0,0
2014-15,1220,SanFrancisco,SanDiego,35,38,42.5,40.5,2.5,2.0,-135.0,115.0,0
2014-15,1220,Washington,Philadelphia,27,24,8.0,7.0,50.5,51.0,255.0,-310.0,1
2014-15,1221,Miami,Minnesota,37,35,42.0,42.5,7.0,5.0,-230.0,190.0,0
2014-15,1221,TampaBay,GreenBay,3,20,10.0,12.0,50.5,48.5,470.0,-650.0,1
2014-15,1221,Chicago,Detroit,14,20,6.5,10.0,46.0,44.5,350.0,-430.0,1
2014-15,1221,NewOrleans,Atlanta,14,30,55.0,56.0,6.0,6.0,-270.0,230.0,0
2014-15,1221,NYJets,NewEngland,16,17,11.0,10.0,47.5,47.0,375.0,-460.0,1
2014-15,1221,Pittsburgh,KansasCity,20,12,47.5,49.5,3.0,2.5,-140.0,120.0,0
2014-15,1221,Carolina,Cleveland,17,13,41.5,40.0,3.5,6.5,-250.0,210.0,0
2014-15,1221,Houston,Baltimore,25,13,4.0,6.5,41.5,42.0,240.0,-285.0,1
2014-15,1221,St.Louis,NYGiants,27,37,45.5,43.5,6.0,6.5,-295.0,245.0,0
2014-15,1221,Oakland,Buffalo,26,24,6.0,6.5,39.5,42.0,235.0,-280.0,1
2014-15,1221,Dallas,Indianapolis,42,7,55.5,53.5,3.0,3.0,-180.0,155.0,0
2014-15,1221,Arizona,Seattle,6,35,7.5,9.5,37.0,36.5,350.0,-430.0,1
2014-15,1222,Cincinnati,Denver,37,28,3.5,3.5,48.5,47.0,175.0,-205.0,1
2014-15,1228,GreenBay,Detroit,30,20,47.5,46.5,7.5,9.0,-430.0,340.0,0
2014-15,1228,Houston,Jacksonville,23,17,40.5,38.5,9.5,9.0,-395.0,315.0,0
2014-15,1228,Pittsburgh,Cincinnati,27,17,48.0,48.5,3.0,3.0,-160.0,140.0,0
2014-15,1228,Tennessee,Indianapolis,10,27,7.0,7.5,48.0,46.5,270.0,-340.0,1
2014-15,1228,Baltimore,Cleveland,20,10,42.0,40.0,9.0,14.5,-1045.0,745.0,0
2014-15,1228,NewEngland,Buffalo,9,17,44.0,43.5,3.5,4.5,-210.0,180.0,0
2014-15,1228,Miami,NYJets,24,37,42.0,41.0,6.0,7.0,-310.0,250.0,0
2014-15,1228,Atlanta,Carolina,3,34,48.0,48.0,3.5,2.5,-140.0,120.0,0
2014-15,1228,Minnesota,Chicago,13,9,43.5,47.0,7.0,7.0,-330.0,270.0,0
2014-15,1228,KansasCity,SanDiego,19,7,42.5,42.5,3.0,3.0,-155.0,135.0,0
2014-15,1228,NYGiants,Philadelphia,26,34,52.0,52.0,1.5,0.0,-108.0,-108.0,0
2014-15,1228,Washington,Dallas,17,44,5.0,6.0,49.5,47.5,220.0,-270.0,1
2014-15,1228,TampaBay,NewOrleans,20,23,3.5,6.0,47.0,46.5,215.0,-265.0,1
2014-15,1228,Seattle,St.Louis,20,6,41.0,41.5,13.5,11.5,-635.0,485.0,0
2014-15,1228,SanFrancisco,Arizona,20,17,37.0,38.0,4.0,6.0,-275.0,225.0,0
2014-15,1228,Denver,Oakland,47,14,48.0,48.5,14.0,16.0,-1240.0,890.0,0
2014-15,103,Pittsburgh,Baltimore,17,30,46.5,47.0,3.0,3.0,-170.0,145.0,0
2014-15,103,Carolina,Arizona,27,16,38.0,37.5,4.5,5.5,-256.0,212.0,0
2014-15,104,Dallas,Detroit,24,20,48.0,48.0,7.0,6.0,-260.0,215.0,0
2014-15,104,Indianapolis,Cincinnati,26,10,50.0,47.5,4.0,3.5,-200.0,170.0,0
2014-15,110,NewEngland,Baltimore,35,31,49.0,47.0,7.0,7.0,-268.0,226.0,0
2014-15,110,Seattle,Carolina,31,17,40.5,40.0,11.0,13.5,-710.0,510.0,0
2014-15,111,GreenBay,Dallas,26,21,53.0,52.5,6.5,5.5,-240.0,200.0,0
2014-15,111,Denver,Indianapolis,13,24,53.0,54.0,7.5,9.5,-425.0,345.0,0
2014-15,118,Seattle,GreenBay,28,22,46.5,45.0,7.0,8.5,-380.0,310.0,0
2014-15,118,NewEngland,Indianapolis,45,7,53.0,52.0,7.0,7.0,-315.0,265.0,0
2015-16,910,NewEngland,Pittsburgh,28,21,48.5,51.0,2.5,7.0,-365.0,300.0,0
2015-16,913,Chicago,GreenBay,23,31,5.0,6.0,50.0,48.5,230.0,-295.0,1
2015-16,913,Houston,KansasCity,20,27,42.0,0.0,1.0,40.5,-101.0,-119.0,1
2015-16,913,NYJets,Cleveland,31,10,41.0,38.5,2.5,3.5,-200.0,170.0,0
2015-16,913,Buffalo,Indianapolis,27,14,2.5,44.0,47.0,0.0,-115.0,-105.0,2
2015-16,913,Washington,Miami,10,17,2.5,4.0,44.0,45.0,180.0,-210.0,1
2015-16,913,Jacksonville,Carolina,9,20,4.0,3.0,42.5,41.0,130.0,-150.0,1
2015-16,913,St.Louis,Seattle,34,31,3.0,3.5,43.0,41.0,155.0,-175.0,1
2015-16,913,Arizona,NewOrleans,31,19,47.0,49.0,2.5,2.0,-137.0,117.0,0
2015-16,913,SanDiego,Detroit,33,28,45.5,45.5,2.0,3.5,-180.0,160.0,0
2015-16,913,TampaBay,Tennessee,14,42,42.0,40.0,3.0,3.0,-160.0,140.0,0
2015-16,913,Oakland,Cincinnati,13,33,3.0,3.0,44.0,43.0,135.0,-155.0,1
2015-16,913,Denver,Baltimore,19,13,52.0,46.5,4.0,5.0,-230.0,190.0,0
2015-16,913,Dallas,NYGiants,27,26,49.5,52.0,6.0,7.0,-310.0,245.0,0
2015-16,914,Atlanta,Philadelphia,26,24,1.0,3.0,53.0,55.0,165.0,-185.0,1
2015-16,914,SanFrancisco,Minnesota,20,3,41.0,3.0,3.5,42.5,135.0,-155.0,1
2015-16,917,KansasCity,Denver,24,31,45.0,41.5,2.5,3.0,-165.0,145.0,0
2015-16,920,Carolina,Houston,24,17,41.0,41.0,3.5,3.0,-140.0,120.0,0
2015-16,920,NewOrleans,TampaBay,19,26,48.5,47.0,10.5,10.0,-460.0,365.0,0
2015-16,920,Pittsburgh,SanFrancisco,43,18,44.0,46.0,6.5,6.0,-255.0,215.0,0
2015-16,920,Minnesota,Detroit,26,16,44.0,44.0,3.0,2.5,-150.0,130.0,0
2015-16,920,Buffalo,NewEngland,32,40,1.5,45.0,46.0,1.0,-120.0,100.0,2
2015-16,920,Chicago,Arizona,23,48,2.0,2.0,45.0,46.0,110.0,-130.0,1
2015-16,920,Cleveland,Tennessee,28,14,41.5,41.0,4.0,1.0,-119.0,-101.0,0
2015-16,920,Cincinnati,SanDiego,24,19,45.5,48.0,3.5,3.0,-180.0,160.0,0
2015-16,920,Washington,St.Louis,24,10,3.0,3.0,41.5,41.0,160.0,-180.0,1
2015-16,920,NYGiants,Atlanta,20,24,51.0,50.0,2.0,2.0,-130.0,110.0,0
2015-16,920,Oakland,Baltimore,37,33,6.0,6.0,43.5,42.0,220.0,-270.0,1
2015-16,920,Jacksonville,Miami,23,20,4.0,5.0,41.5,42.5,191.0,-231.0,1
2015-16,920,Philadelphia,Dallas,10,20,55.5,53.0,5.0,6.5,-255.0,215.0,0
2015-16,920,GreenBay,Seattle,27,17,48.0,49.5,3.5,3.0,-185.0,165.0,0
2015-16,921,Indianapolis,NYJets,7,20,46.5,45.5,6.5,6.0,-265.0,215.0,0
2015-16,924,NYGiants,Washington,32,21,45.0,45.0,4.0,3.0,-170.0,150.0,0
2015-16,927,St.Louis,Pittsburgh,6,12,2.5,48.5,48.0,1.0,-115.0,-105.0,2
2015-16,927,Minnesota,SanDiego,31,14,45.5,45.5,1.0,2.0,-135.0,115.0,0
2015-16,927,Houston,TampaBay,19,9,41.5,41.0,6.5,6.0,-270.0,220.0,0
2015-16,927,NYJets,Philadelphia,17,24,48.0,47.0,2.0,3.0,-170.0,150.0,0
2015-16,927,Carolina,NewOrleans,27,22,44.0,43.0,3.5,9.5,-445.0,355.0,0
2015-16,927,NewEngland,Jacksonville,51,17,47.5,48.5,14.0,14.0,-1230.0,880.0,0
2015-16,927,Baltimore,Cincinnati,24,28,44.0,45.5,2.5,2.5,-140.0,120.0,0
2015-16,927,Cleveland,Oakland,20,27,42.5,44.0,4.5,3.5,-185.0,160.0,0
2015-16,927,Tennessee,Indianapolis,33,35,5.5,3.5,45.5,47.0,155.0,-175.0,1
2015-16,927,Dallas,Atlanta,28,39,1.5,43.0,44.0,1.0,-115.0,-105.0,2
2015-16,927,Arizona,SanFrancisco,47,7,44.5,45.0,6.5,7.0,-335.0,275.0,0
2015-16,927,Seattle,Chicago,26,0,45.0,43.5,15.0,16.5,-1350.0,1000.0,0
2015-16,927,Miami,Buffalo,14,41,43.5,43.0,2.5,1.0,-120.0,100.0,0
2015-16,927,Detroit,Denver,12,24,3.0,3.0,44.5,46.0,130.0,-150.0,1
2015-16,928,GreenBay,KansasCity,38,28,48.0,47.0,6.5,5.0,-250.0,210.0,0
2015-16,1001,Pittsburgh,Baltimore,20,23,2.0,3.0,45.5,44.0,130.0,-150.0,1
2015-16,1004,Indianapolis,Jacksonville,16,13,47.5,43.5,8.5,4.0,-215.0,185.0,0
2015-16,1004,Atlanta,Houston,48,21,45.0,47.5,5.0,4.0,-230.0,190.0,0
2015-16,1004,TampaBay,Carolina,23,37,3.0,3.0,40.0,40.0,138.0,-157.0,1
2015-16,1004,Buffalo,NYGiants,10,24,48.0,46.5,5.5,6.5,-299.0,234.0,0
2015-16,1004,Chicago,Oakland,22,20,2.0,3.0,44.0,44.5,158.0,-179.0,1
2015-16,1004,Washington,Philadelphia,23,20,3.0,3.0,48.0,45.0,130.0,-150.0,1
2015-16,1004,Cincinnati,KansasCity,36,21,44.5,45.0,4.0,3.5,-175.0,155.0,0
2015-16,1004,SanDiego,Cleveland,30,27,45.0,44.5,7.0,4.5,-255.0,213.0,0
2015-16,1004,SanFrancisco,GreenBay,3,17,7.0,7.0,47.5,48.0,295.0,-360.0,1
2015-16,1004,Denver,Minnesota,23,20,44.0,43.5,7.0,7.0,-305.0,241.0,0
2015-16,1004,Arizona,St.Louis,22,24,44.0,43.5,6.0,7.0,-325.0,260.0,0
2015-16,1004,NewOrleans,Dallas,26,20,47.0,48.0,3.0,3.0,-150.0,130.0,0
2015-16,1005,Seattle,Detroit,13,10,43.0,43.0,9.0,10.0,-525.0,405.0,0
2015-16,1008,Houston,Indianapolis,20,27,0.0,41.0,45.0,4.0,-223.0,185.0,2
2015-16,1011,TampaBay,Jacksonville,38,31,43.5,41.5,3.0,1.0,-115.0,-105.0,0
2015-16,1011,Tennessee,Buffalo,13,14,3.0,0.0,44.5,43.0,-105.0,-115.0,1
2015-16,1011,Baltimore,Cleveland,30,33,44.0,42.5,6.5,6.5,-275.0,225.0,0
2015-16,1011,Atlanta,Washington,25,19,47.0,48.0,8.0,7.0,-340.0,275.0,0
2015-16,1011,KansasCity,Chicago,17,18,46.5,43.5,10.0,9.0,-428.0,347.0,0
2015-16,1011,Philadelphia,NewOrleans,39,17,48.5,49.5,5.0,6.5,-290.0,230.0,0
2015-16,1011,GreenBay,St.Louis,24,10,47.5,45.0,10.0,9.0,-450.0,355.0,0
2015-16,1011,Cincinnati,Seattle,27,24,44.0,44.0,3.0,3.0,-165.0,145.0,0
2015-16,1011,Detroit,Arizona,17,42,3.0,5.0,44.0,46.0,190.0,-230.0,1
